"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1","VAM18_2t3","PBID18_2t3","IPM18_2t3","DisBog_4t5","North_6","South_7","West_8","East_9","EjeCafe_6t9","Caribe_6t9","CSur_6t9","Pacif_6t9","COrient_6t9","Llano_6t9","Desp_10","Conf_10","Hurto_11","Homic_11","Errad_11","PobTot_12","PobInd_14","PobEtn_14","PobInd_14p","PobEtn_14p","AREA","AREAkm","DenPob_12","DisMer_13","RulPar_15t16","Desp_10pc","Conf_10pc","Hurto_11pc","Homic_11pc","Errad_11pkm"
"52001","Nariño","Centro","Pasto",0.215903595089912,5588.04579132428,14834.9133374823,16.3,502.101470947266,0,0,1,0,0,0,0,1,0,0,2709,0,5577,50,0,698704,15678,29268,0.0224386864824017,0.0418889830314411,1099411433.62,1099411.43362,0.635525499038515,0,0.300210555704198,0.00387717831871579,0,0.00798192081339165,7.15610616226614e-05,0
"52019","Nariño","Norte","Albán",0.720908522605896,149.441925381486,14834.9133374823,44.2,454.836883544922,0,0,1,0,0,0,0,1,0,0,155,0,8,0,0,16382,30,156,0.00183127823220608,0.00952264680747161,38610087.3863,38610.0873863,0.424293263988126,51.0738639831543,0.745332695069411,0.00946160419973141,0,0.000488340861921621,0,0
"52022","Nariño","Sur","Aldana",0.790449142456055,45.3240522854619,14834.9133374823,29.1,549.895629882812,0,0,1,0,0,0,0,1,0,0,9,0,13,3,0,13744,10704,10800,0.778812572759022,0.785797438882421,47640548.4446,47640.5484446,0.288493740074856,49.751033782959,0.396757679180887,0.000654831199068685,0,0.000945867287543655,0.000218277066356228,0
"52036","Nariño","Centro occidente","Ancuyá",0.75605046749115,51.6312634038776,14834.9133374823,22.2,508.825317382812,0,0,1,0,0,0,0,1,0,0,78,0,1,1,0,14962,14,76,0.000935703782916722,0.00507953482154792,68906361.9644,68906.3619644,0.217135248088268,39.469123840332,0.385706778770363,0.00521320679053602,0,6.68359844940516e-05,6.68359844940516e-05,0
"52051","Nariño","Norte","Arboleda",0.861186802387238,74.1657086753302,14834.9133374823,54.3,458.873931884766,0,0,1,0,0,0,0,1,0,0,54,0,5,1,0,15252,6,120,0.0003933910306845,0.00786782061369001,60185764.637,60185.764637,0.253415406317254,50.3775329589844,0.612579617834395,0.0035405192761605,0,0.00032782585890375,6.55651717807501e-05,0
"52079","Nariño","Costa","Barbacoas",0.782952547073364,245.72958421259,14834.9133374823,76.1,541.692443847656,0,0,1,0,0,0,0,1,0,0,402,0,23,34,0,67608,19458,65310,0.287806176783813,0.966009939652112,2732933276.1,2732933.2761,0.0247382548967603,111.666549682617,0.439488910318226,0.0059460418885339,0,0.000340196426458407,0.000502899065199385,0
"52083","Nariño","Norte","Belén",0.484024047851562,35.5714648442052,14834.9133374823,34.1,444.280212402344,0,0,1,0,0,0,0,1,0,0,8,0,5,1,0,11922,6,72,0.000503271263210871,0.00603925515853045,41845405.6464,41845.4056464,0.284905829345824,64.0773010253906,0.47089144936325,0.000671028350947827,0,0.000419392719342392,8.38785438684784e-05,0
"52110","Nariño","Norte","Buesaco",0.725949466228485,185.289577247398,14834.9133374823,39.2,466.065765380859,0,0,1,0,0,0,0,1,0,0,62,0,36,1,0,39868,96,372,0.00240794622253436,0.00933079161232066,635960832.729,635960.832729,0.0626893952398305,38.4769477844238,0.680989721309738,0.00155513193538678,0,0.000902979833450386,2.50827731513996e-05,0
"52203","Nariño","Norte","Colón",0.872273027896881,77.390760611668,14834.9133374823,42.4,440.882751464844,0,0,1,0,0,0,0,1,0,0,20,0,4,0,0,15528,2,112,0.000128799587841319,0.00721277691911386,61750529.2736,61750.5292736,0.251463431693024,69.331672668457,0.330705394190871,0.00128799587841319,0,0.000257599175682638,0,0
"52207","Nariño","Centro","Consaca",0.844312250614166,69.9591165078223,14834.9133374823,34.9,505.976257324219,0,0,1,0,0,0,0,1,0,0,18,0,15,0,0,20196,434,604,0.021489403842345,0.0299069122598534,119353635.87,119353.63587,0.169211435016504,33.50732421875,0.423311016433354,0.00089126559714795,0,0.000742721330956625,0,0
"52210","Nariño","Sur","Contadero",0.819807410240173,51.7357369421857,14834.9133374823,44,532.777465820312,0,0,1,0,0,0,0,1,0,0,8,0,7,0,0,12842,5038,5118,0.392306494315527,0.39853605357421,43209045.9399,43209.0459399,0.297206284486404,34.6754150390625,0.388769889840881,0.000622955925868245,0,0.000545086435134714,0,0
"52215","Nariño","Sur","Córdoba",0.801430761814117,127.125037116534,14834.9133374823,41.8,535.081420898438,0,0,1,0,0,0,0,1,0,0,22,0,34,1,0,29654,28958,29080,0.976529304646928,0.980643420786403,304634461.361,304634.461361,0.0973428937340717,23.9676132202148,0.228962818003914,0.000741889795643084,0,0.00114655695690295,3.3722263438322e-05,0
"52224","Nariño","Sur","Cuaspud",0.705684185028076,54.1132196102543,14834.9133374823,51.4,554.643310546875,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,17950,17092,17148,0.952200557103064,0.955320334261838,57118591.7764,57118.5917764,0.314258447937025,49.5455207824707,0.448102246320682,0,0,0.000668523676880223,5.57103064066852e-05,0
"52227","Nariño","Sur","Cumbal",0.814588785171509,149.631871817841,14834.9133374823,28.6,569.552429199219,0,0,1,0,0,0,0,1,0,0,714,0,48,3,0,65344,63062,63286,0.965077130264447,0.96850514201763,915327641.459,915327.641459,0.0713886449401265,75.2513427734375,0.250034387895461,0.0109267874632713,0,0.000734573947110676,4.59108716944172e-05,0
"52233","Nariño","Norte","Cumbitara",0.729657053947449,44.883425208741,14834.9133374823,39.4,478.404449462891,0,0,1,0,0,0,0,1,0,0,134,0,3,3,0,10190,16,248,0.00157016683022571,0.0243375858684985,355166976.952,355166.976952,0.0286907304486733,87.7774963378906,0.0703817314246762,0.0131501472031403,0,0.000294406280667321,0.000294406280667321,0
"52240","Nariño","Centro","Chachagüí",0.717858552932739,142.542100863997,14834.9133374823,32.2,475.732818603516,0,0,1,0,0,0,0,1,0,0,28,0,58,0,0,24714,26,254,0.0010520352836449,0.0102775754633002,146271761.113,146271.761113,0.168959475239432,43.1309852600098,0.375544024104453,0.00113296107469451,0,0.00234684794043862,0,0
"52250","Nariño","Costa","El Charco",0.678560316562653,130.711453099556,14834.9133374823,75.9,484.196899414062,0,0,1,0,0,0,0,1,0,0,1200,0,10,14,14.664,42142,1892,41820,0.04489582838973,0.992359166627118,2490669325.41,2490669.32541,0.0169199498183336,152.786102294922,0.172422298963986,0.02847515542689,0,0.00023729296189075,0.00033221014664705,0.000588757401490304
"52254","Nariño","Centro","El Peñol",0.820037603378296,84.2529673355357,14834.9133374823,43,481.182586669922,0,0,1,0,0,0,0,1,0,0,0,0,9,2,1,12390,2,40,0.000161420500403551,0.00322841000807102,119857444.338,119857.444338,0.103372803153219,57.7170600891113,0.331615641103365,0,0,0.000726392251815981,0.000161420500403551,0.000834324480655522
"52256","Nariño","Norte","El Rosario",0.854967415332794,68.9827794190873,14834.9133374823,52.1,453.896911621094,0,0,1,0,0,0,0,1,0,0,7,0,7,19,0,12996,6,144,0.000461680517082179,0.0110803324099723,520291550.267,520291.550267,0.0249783030174732,87.5514907836914,0.0933752141633352,0.000538627269929209,0,0.000538627269929209,0.00146198830409357,0
"52258","Nariño","Norte","El Tablón de Gómez",0.889624893665314,51.7674883822696,14834.9133374823,50.4,457.404510498047,0,0,1,0,0,0,0,1,0,0,40,0,7,2,0,26470,3822,4064,0.144389875330563,0.153532300717794,306902610.456,306902.610456,0.0862488590783588,45.5644989013672,0.532115448782115,0.00151114469210427,0,0.000264450321118247,7.55572346052135e-05,0
"52260","Nariño","Centro","El Tambo",0.6323601603508,109.618176208409,14834.9133374823,31.9,484.494049072266,0,0,1,0,0,0,0,1,0,0,77,0,18,0,0,24904,18,182,0.00072277545775779,0.00730806296177321,247352734.441,247352.734441,0.100682129333566,48.0983352661133,0.529112689789664,0.00309187279151943,0,0.00072277545775779,0,0
"52287","Nariño","Sur","Funes",0.572002232074738,50.5437335925919,14834.9133374823,41.1,519.474548339844,0,0,1,0,0,0,0,1,0,0,7,0,4,1,0,12364,1554,1670,0.125687479780006,0.135069556777742,394762356.632,394762.356632,0.0313201089016849,17.7091979980469,0.545738370277865,0.000566159818828858,0,0.000323519896473633,8.08799741184083e-05,0
"52317","Nariño","Sur","Guachucal",0.842107951641083,160.288234644301,14834.9133374823,30.4,545.523254394531,0,0,1,0,0,0,0,1,0,0,0,0,31,2,0,37690,30990,31176,0.822234014327408,0.827169010347572,155666896.536,155666.896536,0.242119556814597,56.3644027709961,0.204430518909411,0,0,0.000822499336694083,5.30644733351022e-05,0
"52320","Nariño","Centro occidente","Guaitarilla",0.621999680995941,104.572459714332,14834.9133374823,33.6,519.049987792969,0,0,1,0,0,0,0,1,0,0,12,0,7,1,0,21548,2154,2226,0.0999628735845554,0.103304250974568,116739782.41,116739.78241,0.184581464477307,34.7941398620605,0.249162405219538,0.000556896231668832,0,0.000324856135140152,4.6408019305736e-05,0
"52323","Nariño","Sur","Gualmatán",0.575740396976471,94.1153313264408,14834.9133374823,30.9,539.112365722656,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,12580,158,276,0.0125596184419714,0.021939586645469,29961865.6764,29961.8656764,0.419867044858587,42.4263076782227,0.310285355910944,0,0,0.000556438791732909,0,0
"52352","Nariño","Sur","Iles",0.721613168716431,77.4074705770218,14834.9133374823,43.6,529.60302734375,0,0,1,0,0,0,0,1,0,0,6,0,8,3,0,14224,2564,2664,0.180258717660292,0.187289088863892,80531538.4064,80531.5384064,0.17662645320668,32.7355003356934,0.269064942064134,0.000421822272215973,0,0.000562429696287964,0.000210911136107986,0
"52354","Nariño","Sur","Imués",0.86731094121933,56.0454365563481,14834.9133374823,40.2,521.010803222656,0,0,1,0,0,0,0,1,0,0,19,0,13,0,0,12702,1082,1140,0.0851834356794206,0.0897496457250827,81729864.9813,81729.8649813,0.155414425349978,33.5128898620605,0.419799878714372,0.00149582742875138,0,0.00102346087230357,0,0
"52356","Nariño","Sur","Ipiales",0.334030777215958,1266.52464374661,14834.9133374823,23.4,546.213806152344,0,0,1,0,0,0,0,1,0,0,178,0,946,36,39.7952,209026,69694,72190,0.333422636418436,0.345363734655019,1571751754.58,1571751.75458,0.132989194630074,0,0.410706647756692,0.000851568704371705,0,0.00452575277716648,0.000172227378412255,0.0025319011023235
"52378","Nariño","Norte","La Cruz",0.572464525699615,79.4726424308203,14834.9133374823,27.8,435.838806152344,0,0,1,0,0,0,0,1,0,0,118,0,30,2,1.6706,33322,4,158,0.000120040813876718,0.00474161214813036,238846319.176,238846.319176,0.139512302785147,68.7961349487305,0.543208343680159,0.00354120400936318,0,0.000900306104075386,6.0020406938359e-05,0.000699445570592602
"52381","Nariño","Centro","La Florida",0.804037988185883,81.1262149537408,14834.9133374823,59,490.797576904297,0,0,1,0,0,0,0,1,0,0,11,0,24,2,0,18094,30,138,0.00165800817950702,0.00762683762573229,136312920.256,136312.920256,0.132738701261912,37.7176475524902,0.356068105325678,0.000607936332485907,0,0.00132640654360562,0.000110533878633801,0
"52385","Nariño","Centro occidente","La Llanada",0.513863205909729,30.143576614032,14834.9133374823,33.6,502.209350585938,0,0,1,0,0,0,0,1,0,0,93,0,3,0,0,10642,48,426,0.00451043037023116,0.0400300695358015,244998283.889,244998.283889,0.0434370389501239,81.1110687255859,0.291967044284243,0.00873895884232287,0,0.000281901898139447,0,0
"52390","Nariño","Costa","La Tola",0.604911625385284,27.3960130646994,14834.9133374823,73.9,506.976104736328,0,0,1,0,0,0,0,1,0,0,102,0,1,3,0,11694,244,11670,0.0208654010603728,0.997947665469472,415909047.795,415909.047795,0.0281167242261196,178.432189941406,0.267857142857143,0.00872242175474602,0,8.55139387720198e-05,0.00025654181631606,0
"52399","Nariño","Norte","La Unión",0.598436832427979,235.832979936541,14834.9133374823,48.6,450.051849365234,0,0,1,0,0,0,0,1,0,0,105,0,105,6,0,57034,78,398,0.00136760528807378,0.00697829364940211,142152377.309,142152.377309,0.401217349155012,65.4232177734375,0.567662565905097,0.00184100711856086,0,0.00184100711856086,0.000105200406774906,0
"52405","Nariño","Norte","Leiva",0.696253061294556,60.872346617878,14834.9133374823,55.3,439.481597900391,0,0,1,0,0,0,0,1,0,0,41,0,8,9,0.19,16402,2,230,0.000121936349225704,0.014022680160956,310420445.829,310420.445829,0.0528380144426289,97.3588027954102,0.105882352941176,0.00249969515912694,0,0.000487745396902817,0.000548713571515669,6.12073085239574e-05
"52411","Nariño","Centro occidente","Linares",0.782141447067261,71.3230352238713,14834.9133374823,32.9,498.941467285156,0,0,1,0,0,0,0,1,0,0,161,0,2,2,0,17898,22,118,0.00122918761872835,0.00659291540954297,135663446.799,135663.446799,0.13192942109541,51.0501365661621,0.289565554693561,0.00899541848251201,0,0.000111744328975305,0.000111744328975305,0
"52418","Nariño","Centro occidente","Los Andes",0.541636109352112,67.7351179323504,14834.9133374823,44.9,497.280792236328,0,0,1,0,0,0,0,1,0,0,53,0,4,1,0,17366,20,450,0.00115167568812622,0.02591270298284,956869538.073,956869.538073,0.0181487646006295,85.7351150512695,0.215449954086318,0.00305194057353449,0,0.000230335137625245,5.75837844063112e-05,0
"52427","Nariño","Costa","Magüi",0.703501343727112,66.787991032114,14834.9133374823,85.3,504.924713134766,0,0,1,0,0,0,0,1,0,0,885,0,1,6,130.8,36510,100,35924,0.00273897562311695,0.983949602848535,1808095799.36,1808095.79936,0.0201925141427369,137.495620727539,0.144382911392405,0.024239934264585,0,2.73897562311695e-05,0.000164338537387017,0.00723412996403722
"52435","Nariño","Centro occidente","Mallama",0.864304840564728,41.3220033948129,14834.9133374823,39,538.968994140625,0,0,1,0,0,0,0,1,0,0,176,0,8,6,0.57,15944,14890,14976,0.933893627696939,0.939287506271952,569045453.542,569045.453542,0.0280188513953626,72.0286331176758,0.156432748538012,0.0110386352232815,0,0.000501756146512795,0.000376317109884596,0.000100167745204194
"52473","Nariño","Costa","Mosquera",0.5262850522995,36.7393785699018,14834.9133374823,70.2,530.589965820312,0,0,1,0,0,0,0,1,0,0,118,0,1,1,21.258,20404,2,20254,9.80199960792002e-05,0.99264850029406,768052229.113,768052.229113,0.0265659016751555,198.494522094727,0.0986336464560205,0.00578317976867281,0,4.90099980396001e-05,4.90099980396001e-05,0.00276778052249783
"52480","Nariño","Centro","Nariño",0.392071485519409,35.2346824479024,14834.9133374823,40.8,489.065246582031,0,0,1,0,0,0,0,1,0,0,19,0,5,1,7.3698,8014,14,130,0.00174694285001248,0.0162216121786873,25312814.7016,25312.8147016,0.316598532975214,32.2332496643066,0.383805134957209,0.00237085101073122,0,0.000623908160718742,0.000124781632143748,0.0291148972837626
"52490","Nariño","Costa","Olaya Herrera",0.571772217750549,85.9046431214969,14834.9133374823,75.9,514.814392089844,0,0,1,0,0,0,0,1,0,0,1874,0,1,31,380.3208,42712,1936,42328,0.0453268402322532,0.991009552350627,1003117445.5,1003117.4455,0.0425792614729279,180.760116577148,0.160800153875745,0.043875257538865,0,2.34126240869077e-05,0.000725791346694138,0.0379138855281727
"52506","Nariño","Centro occidente","Ospina",0.723434209823608,60.1378243626294,14834.9133374823,28.9,525.60693359375,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,12976,588,632,0.0453144266337855,0.0487053020961776,64843211.6989,64843.2116989,0.200113468473063,34.9334678649902,0.464839710444674,0.000231196054254007,0,0.000231196054254007,0,0
"52520","Nariño","Costa","Francisco Pizarro",0.617910265922546,53.9218316492923,14834.9133374823,69.5,549.264343261719,0,0,1,0,0,0,0,1,0,0,37,0,5,9,0,14860,76,13308,0.00511440107671602,0.895558546433378,525184015.88,525184.01588,0.0282948443796419,194.993408203125,0.220124282982792,0.00248990578734859,0,0.000336473755047106,0.000605652759084791,0
"52540","Nariño","Norte","Policarpa",0.737698316574097,66.3939022074143,14834.9133374823,38.7,470.985900878906,0,0,1,0,0,0,0,1,0,0,198,0,23,26,0,16298,14,1600,0.000859001104429991,0.098171554791999,434341309.387,434341.309387,0.0375234859032909,83.4543304443359,0.052593954248366,0.0121487299055099,0,0.00141121610013499,0.00159528776536998,0
"52560","Nariño","Sur","Potosí",0.798636436462402,89.9906970193989,14834.9133374823,27.5,543.400085449219,0,0,1,0,0,0,0,1,0,0,5,0,16,2,0,20358,4074,4098,0.200117889773062,0.201296787503684,388299557.59,388299.55759,0.0524285943727387,25.6900463104248,0.396411251212415,0.000245603693879556,0,0.000785931820414579,9.82414775518224e-05,0
"52565","Nariño","Centro occidente","Providencia",0.730617344379425,26.621686736927,14834.9133374823,55.3,517.571411132812,0,0,1,0,0,0,0,1,0,0,80,0,5,4,0,9238,718,760,0.0777224507469149,0.0822688893699935,39947620.8759,39947.6208759,0.231252820504592,47.2830505371094,0.115675675675676,0.00865988309157826,0,0.000541242693223642,0.000432994154578913,0
"52573","Nariño","Sur","Puerres",0.597832441329956,63.8286893852243,14834.9133374823,32.7,530.43896484375,0,0,1,0,0,0,0,1,0,0,1,0,5,2,0,16858,1040,1090,0.06169177838415,0.0646577292680033,350143976.123,350143.976123,0.0481459089676815,25.5086059570312,0.365252784918595,5.93190176770673e-05,0,0.000296595088385336,0.000118638035354135,0
"52585","Nariño","Sur","Pupiales",0.64598935842514,195.123485817613,14834.9133374823,32.2,543.158874511719,0,0,1,0,0,0,0,1,0,0,22,0,26,8,0,32862,2588,2842,0.0787535755583957,0.0864828677499848,129659798.373,129659.798373,0.253447872142018,43.5496559143066,0.428147699757869,0.000669466252814801,0,0.00079118738969022,0.000243442273750837,0
"52612","Nariño","Centro occidente","Ricaurte",0.877795338630676,80.6899068572219,14834.9133374823,71.9,545.684753417969,0,0,1,0,0,0,0,1,0,0,586,0,29,13,0,36134,27226,28950,0.753473183151602,0.801184479991144,1055732781.02,1055732.78102,0.0342264639780239,89.7046432495117,0.147394136807818,0.0162174129628605,0,0.000802568218298555,0.000359771959926939,0
"52621","Nariño","Costa","Roberto Payán",0.732454419136047,52.8631923919023,14834.9133374823,81,535.853454589844,0,0,1,0,0,0,0,1,0,0,1323,0,0,8,1441.711,20946,206,20850,0.00983481332951399,0.995416786021197,1457715943.18,1457715.94318,0.0143690546145132,166.912124633789,0.156810631229236,0.0631624176453738,0,0,0.000381934498233553,0.0989020533626678
"52678","Nariño","Centro occidente","Samaniego",0.678316473960876,195.535356519929,14834.9133374823,47.7,509.342437744141,0,0,1,0,0,0,0,1,0,0,241,0,30,42,0.3,47394,4776,5210,0.100772249651855,0.109929526944339,605043944.86,605043.94486,0.0783315003854247,68.4734039306641,0.145530939648587,0.00508503186057307,0,0.00063299151791366,0.000886188125079124,4.95831753294245e-05
"52683","Nariño","Centro","Sandoná",0.513214290142059,129.284729604437,14834.9133374823,28.9,500.068572998047,0,0,1,0,0,0,0,1,0,0,126,0,40,1,0,37674,34,442,0.000902479163348729,0.0117322291235335,101612514.342,101612.514342,0.370761418944911,38.8825531005859,0.351317233809001,0.00334448160535117,0,0.00106174019217497,2.65435048043744e-05,0
"52685","Nariño","Norte","San Bernardo",0.717996060848236,60.1278798858886,14834.9133374823,59.4,447.827880859375,0,0,1,0,0,0,0,1,0,0,52,0,4,4,0,17748,8,438,0.000450755014649538,0.0246788370520622,65164514.3918,65164.5143918,0.272356821279916,57.7036666870117,0.641676792223572,0.002929907595222,0,0.000225377507324769,0.000225377507324769,0
"52687","Nariño","Norte","San Lorenzo",0.8819899559021,146.859595296104,14834.9133374823,55.3,461.559783935547,0,0,1,0,0,0,0,1,0,0,28,0,9,4,0,33252,34,164,0.00102249488752556,0.00493203416335859,249143589.159,249143.589159,0.133465204191062,58.0059394836426,0.441459560407987,0.000842054613256346,0,0.000270660411403825,0.000120293516179478,0
"52693","Nariño","Norte","San Pablo",0.736760020256042,93.9452144941894,14834.9133374823,41.1,435.336029052734,0,0,1,0,0,0,0,1,0,0,10,0,15,4,0,25810,4,166,0.000154978690430066,0.00643161565284773,111859643.879,111859.643879,0.230735581707367,73.5837783813477,0.300433317284545,0.000387446726075165,0,0.000581170089112747,0.000154978690430066,0
"52694","Nariño","Norte","San Pedro de Cartago",0.875931620597839,64.1389270851375,14834.9133374823,54.6,453.666625976562,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,13144,4,56,0.000304321363359708,0.00426049908703591,55647276.5665,55647.2765665,0.236202035589155,55.7068824768066,0.704117647058824,0,0,0.00076080340839927,0,0
